ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_FilteredBV,Parent_Islets
754,16,25,14,127,1.61492942039253,0.92111449127139,1,0.446428571428571,0.506781727378428,9.53963792310275,9.21954445729289,2,1.1862741699797,1,3.4,3.71370267658031,42.9271337435794,24.898,0.833333333333333,0.374482219039754,0.0529223867234552,0.133051329588242,0.0805773413227671,0.046216162479345,0.025383796058372,0.0707582209196277,0.0117604725829684,0.0466780765829671,0.0177546078398136,0.0222152652114982,0.0193443144996333,0.0192204428098137,0.0325814675731784,0.0118739718443976,0.0321546606550246,0.00261880777185285,0.0079694994507557,0.0269165555388772,0.0111583044110019,0.0169181823884917,0.0278910408588222,0.0336786310935359,0.0319049489097977,0.0285730451319517,0.00982448096081364,0.00813707865942158,0.00480126752434656,0.0162651405101384,0.0065390677897712,13.12,125.8,16,20,0
754,18,7,155,130,1.17237276868657,0.882300128925595,1,0.875,0.910704763988985,4.23998626891454,3.16227766016838,1,1,1,1,1.99570745526762,81.6503778830032,9.828,1,0.891267681314614,0.127323954473516,0.0763943726841095,0.314982067779385,0.127323954473516,0.127323954473516,0.402343696136311,0.314982067779385,0.149788393761864,0.127323954473516,0.127323954473516,0.127323954473516,0.565318357862411,0.314982067779383,0.221203303364991,0.179668131017829,0.127323954473516,0.127323954473516,0.127323954473516,0.127323954473516,0.174179169719766,0.314982067779383,0.13218305690061,0.179668131017829,0.328474877318343,0.127323954473519,0.127323954473517,0.127323954473516,0.127323954473516,0.127323954473516,154.428571428571,128.714285714286,18,22,3
783,106,40,109,401,1.17250128318197,0.785230549142745,1,0.740740740740741,0.822170945965038,9.37931873657244,8.24621125123532,3,1.49035678946826,1.20710678118655,4.93196961916072,5.80770706716439,6.26555828989806,24.726,0.888888888888889,0.748964438079507,0.10908490350983,0.0594765877298433,0.132504786173641,0.047466340318469,0.0234301835092106,0.0321354983812661,0.0355702759716613,0.0460582743401614,0.0412032004367666,0.00883715979063772,0.0381035972008916,0.0306186662707648,0.0678206729267018,0.0533302222616941,0.0316102226106228,0.0207847525008087,0.0332738925316387,0.00854266798398023,0.0152608807242269,0.0680534371066611,0.0613340652635985,0.0608054992747331,0.0411459758281191,0.0113576680447111,0.0208371925027465,0.0262370655298146,0.00979527881985886,0.0231684764147068,0.0213007988201243,108.975,400.6,106,119,0
783,123,18,75,451,1.68176479158219,0.93563080736423,1,0.75,0.521419454707769,8.37266130807642,7.28010988928052,2,1.13412297568739,1,2,2.95538331578463,-80.4948021443693,20.828,1,0.432420977457225,0.09609355054605,0.0752430631634165,0.138154882055817,0.0170465004221371,0.0563379285929325,0.116328272919844,0.0193355420948124,0.0641552435909422,0.0360341696083597,0.0155265888072445,0.0383187197397774,0.0682805294628434,0.08509746024,0.0362300897361633,0.0274166552954618,0.0336337909172898,0.0318647263510331,0.0160153397657798,0.0250055888161818,0.0788221653089551,0.0733113741200109,0.0434954549386601,0.0229919464603897,0.0369517212248306,0.029012826688844,0.0386025901753399,0.0305763722909352,0.0190375048632287,0.014155387158685,74.7777777777778,452.722222222222,123,137,0
804,105,23,773,182,1.19807593594614,0.800484787087294,1,0.657142857142857,0.788957907172091,7.27882947719585,6.70820393249937,2,1.22048120921154,1,3.57770876399966,4.36258881212976,30.7936692784637,19.14,0.836363636363636,0.650766878420194,0.0981047376036482,0.113805608689908,0.127737411074301,0.0248928723632521,0.0109968155850057,0.0525224411375525,0.0382285451986316,0.0594182475074728,0.0197188549407839,0.0329206090826869,0.0245947569781668,0.0663334321327838,0.0570893359876642,0.0526266160265561,0.0449563702960676,0.00897272540508561,0.0184399531226489,0.0342785033833329,0.0258478676301531,0.0585348038042205,0.0623868467380602,0.0593017219415283,0.029021435624025,0.0319036905722418,0.0201118196537281,0.018116663726444,0.0209306727152005,0.00837017338404343,0.0275906457394068,773.782608695652,183.04347826087,105,120,0
804,203,17,981,344,1.44002985057688,0.785853033255134,1,0.708333333333333,0.637070105156398,6.80956076941514,5.8309518948453,1.4142135623731,1.04873100733801,1,3,4.21112294975491,-1.6832303317149,18.312,0.723404255319149,0.636619772367581,0.0272475837179399,0.0506652413994962,0.132335304569808,0.0503033825724708,0.0575447268500353,0.10482910560663,0.0630675276310354,0.0683881794146307,0.0467458624459574,0.0431434548450851,0.0657373617507631,0.0947677066827036,0.0700402801840271,0.0367483705151624,0.10016062321419,0.0655999152678284,0.0622854118499252,0.00340932147124675,0.0378803917959439,0.118915064100125,0.0340850800074484,0.100025978993654,0.119181480856353,0.0492733216020869,0.0625343583641378,0.0226280235003004,0.0457553472143408,0.0462330846906806,0.0401295272127031,981.411764705882,344.411764705882,203,235,0
806,102,13,264,348,1.48714445140345,0.9096045798742,1,0.619047619047619,0.572114038749458,6.57777684513396,6,1.4142135623731,1.06372516344201,1,2,2.73290209316381,1.07763781039575,16.898,0.838709677419355,0.45978094670992,0.0425067635601024,0.137541308844848,0.11423349462251,0.0306923417951214,0.0170289239522192,0.108723129848784,0.0235501924021488,0.0788577907356021,0.00489044428178667,0.0255553046798544,0.00814669658369935,0.08271884711833,0.0720924774276384,0.057583591660311,0.071313837656033,0.00535023267863325,0.0148172420151101,0.0174257244393433,0.00440719861629975,0.0608761121216878,0.104999269112802,0.077622060852256,0.0642886126591732,0.0709581029280271,0.0039572077529217,0.0130848971338892,0.0115467797023379,0.0128971741011317,0.0024717840005889,264.769230769231,347.846153846154,102,123,0
808,86,45,30,232,1.64269527306718,0.907836401451171,1,0.45,0.399477613138627,12.7356179625247,12.0415945787923,2.23606797749979,1.29333462258572,1,5.65685424949238,5.34035711875511,40.0096219837053,37.624,0.72,0.385030060662361,0.0286016071021957,0.140761762659446,0.0846752120977896,0.0285575755752061,0.0140277124591645,0.0621711189148466,0.022126088415687,0.0474457408536807,0.0152114522081412,0.00126947539389783,0.0162709508021521,0.00124273613732615,0.0154442499847517,0.00889857904319933,0.0313900211170742,0.00276547963141978,0.00777470861832381,0.00752821770190056,0.0138816674694627,3.7127193050893e-05,0.0140176968746258,0.0156923060494762,0.0049602371615044,0.0207528320101683,0.00522461374727187,0.00634455114053192,0.00979047885347367,0.0037946016579042,0.0122543888396149,29.4444444444444,232.244444444444,86,102,0
808,154,39,454,397,1.62484301171859,0.923952013453969,1,0.557142857142857,0.554627659393647,11.9494955187533,10.816653826392,2.23606797749979,1.30825416490985,1,4.33311228437084,4.57078242361594,-27.4730024712086,29.726,1,0.424413181578388,0.00811125405603619,0.131425778121907,0.109977052731816,0.0171572342309455,0.0168295000034422,0.0575743500760512,0.0374737302070912,0.0510933567001169,0.0124705020859358,0.0146087069315297,0.0124398979586023,0.00265559805995838,0.0306934089007819,0.0170741555070265,0.0289897839824061,0.00799913490752951,0.00834740641381127,0.0192209938704326,0.00417113878403776,0.0100693990329095,0.0169081473435567,0.0195423644632008,0.0253435810207999,0.0215062130275344,0.00757129308841911,0.00454232770622393,0.00634315969429512,0.00720189590549846,0.000953004555848993,453.589743589744,397.948717948718,154,177,0
838,13,40,36,66,1.40458644046591,0.894782094110478,1,0.5,0.589124035027101,11.0090926894227,9.8488578017961,2.23606797749979,1.38306188778075,1.20710678118655,4.28746462856272,4.91559383833456,-57.5086263440138,29.21,0.869565217391304,0.525047234942335,0.0681144263704233,0.120165449646596,0.121581034668284,0.0543063344228922,0.0253705391723895,0.0347427365793493,0.0133939266280911,0.0529818955315028,0.013285679820814,0.00687245378699645,0.00996905300286433,0.021113080513865,0.0253662743305033,0.0182359041742128,0.0304402350157241,0.0111051309387961,0.00919496910923538,0.00929535654692747,0.00607606625502327,0.0251726342317681,0.0204718875266601,0.0287084565056477,0.0205504820118233,0.0200077035590921,0.0146619868911042,0.00630272264605097,0.0110289579756846,0.00788122166377659,0.0106407335726253,37.55,63.825,13,16,0
838,56,12,124,245,1.3017247337791,0.833339350628124,1,0.6,0.829380122160616,5.61890486884052,4.47213595499958,1.4142135623731,1.06903559372885,1,2.42535625036333,3.10591555843069,-68.9624889745782,13.484,0.857142857142857,0.763943726841097,0.201316848417948,0.101859163578813,0.183629218579642,0.0290343287834289,0.0742419853596547,0.213904243515507,0.154140884516061,0.0829073524984135,0.0688020762751387,0.0742419853596546,0.0489825032909768,0.162974661726101,0.161053478734358,0.0815446065136665,0.0722554186753049,0.0688020762751386,0.0650440748962794,0.0577218903224221,0.0310043633193936,0.128342546109302,0.153184261869427,0.145655184828726,0.105953899996228,0.0863210588514135,0.031482556721959,0.0813918583626387,0.108458018793157,0.104297516590552,0.0551834181017767,123.583333333333,245.916666666667,56,61,2
838,90,48,30,371,1.83026633636059,0.902677068475,1,0.461538461538462,0.455698881216602,13.8192776038683,12.6491106406735,2.82842712474619,1.33155905538492,1,5.57831937583566,5.94669239291802,18.6309565599511,36.382,0.75,0.381971863420549,0.101605505397383,0.06087676573265,0.0791398354612189,0.0753423180755965,0.0294142282726924,0.00564005329581901,0.0246660077748546,0.0481278294798559,0.0221278077649534,0.0190114556930459,0.0126578223717647,0.021955921758724,0.019265781089418,0.00844768981753127,0.0364557286493056,0.00919793406898514,0.00846934093394723,0.00701872009788976,0.0134691290558087,0.00422503529494276,0.0153600151011612,0.0215058643654795,0.00214150339217088,0.0208975197606658,0.00595123132630555,0.0132920829280666,0.00776294460148121,0.0105289064555362,0.00680974362336182,29.2291666666667,369.666666666667,90,98,0
838,102,51,145,417,4.20394741655485,0.970834574270104,2,0.333333333333333,0.252481308899928,22.776523906718,17.464249196573,2.23606797749979,1.24607404855852,1,5.51487018010835,5.46067953456009,-19.9082403850433,50.382,0.6,0.212902350103257,0.0337072372050955,0.0116750694077838,0.0876852542572455,0.025998187639686,0.0104155398435718,0.00856536745063439,0.0306287855316185,0.0466886918484031,0.0137232092182668,0.0208902155930712,0.000410375748652617,0.0117622473163156,0.0115467658344419,0.0157184606852841,0.027801907216014,0.00983482380355858,0.0159482338953038,0.011512575915695,0.00382902869351172,0.000919584313465097,0.0114655102941821,0.0117740032257204,0.00407557565151109,0.0179140956504246,0.00601151692548105,0.00624595415636399,0.0128349851680856,0.00597420110019088,0.00439013488067606,149.647058823529,415.21568627451,102,112,0
